Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Image Src,Status
how-to-create-a-customer-journey-map,How to Create a Customer Journey Map,<p>How to Create a Customer Journey Map — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-40f9508,3.99,1,deny,manual,,active
how-to-make-gullah-breakfast,How to Make Gullah Breakfast,<p>How to Make Gullah Breakfast — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-a944cf7,3.99,1,deny,manual,,active
how-to-make-gullah-soups-and-stews,How to Make Gullah Soups and Stews,<p>How to Make Gullah Soups and Stews — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-5595f38,3.99,1,deny,manual,,active
how-to-embrace-your-authentic-self,How to Embrace Your Authentic Self,<p>How to Embrace Your Authentic Self — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-8bc2bc4,3.99,1,deny,manual,,active
kdp-draft-—-how-to-master-email-marketing,KDP Draft — How to Master Email Marketing,<p>KDP Draft — How to Master Email Marketing — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-b4bd011,3.99,1,deny,manual,,active
kdp-draft-—-how-to-cook-lowcountry-boil,KDP Draft — How to Cook Lowcountry Boil,<p>KDP Draft — How to Cook Lowcountry Boil — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-12a1ef0,3.99,1,deny,manual,,active
how-to-bake-gullah-desserts,How to Bake Gullah Desserts,<p>How to Bake Gullah Desserts — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-15f9c7d,3.99,1,deny,manual,,active
how-to-build-healthy-relationships,How to Build Healthy Relationships,<p>How to Build Healthy Relationships — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-51cee6e,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-hoppin-john-for-new-years,KDP Draft — How to Make Hoppin' John for New Year's,<p>KDP Draft — How to Make Hoppin' John for New Year's — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-bb55a8d,3.99,1,deny,manual,,active
how-to-fry-the-perfect-fish,How to Fry the Perfect Fish,<p>How to Fry the Perfect Fish — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-2ee8d08,3.99,1,deny,manual,,active
kdp-draft-—-how-to-prepare-okra-and-tomatoes,KDP Draft — How to Prepare Okra and Tomatoes,<p>KDP Draft — How to Prepare Okra and Tomatoes — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-6a7a95a,3.99,1,deny,manual,,active
kdp-draft-—-gullah-geechee-business-planning,KDP Draft — Gullah Geechee Business Planning,<p>KDP Draft — Gullah Geechee Business Planning — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-f077203,3.99,1,deny,manual,,active
how-to-set-boundaries-that-stick,How to Set Boundaries That Stick,<p>How to Set Boundaries That Stick — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-3d96345,3.99,1,deny,manual,,active
how-to-build-vulnerability,How to Build Vulnerability,<p>How to Build Vulnerability — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-652396c,3.99,1,deny,manual,,active
how-to-bake-gullah-desserts,How to Bake Gullah Desserts,<p>How to Bake Gullah Desserts — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-fad2188,3.99,1,deny,manual,,active
kdp-draft-—-how-to-stop-people-pleasing,KDP Draft — How to Stop People-Pleasing,<p>KDP Draft — How to Stop People-Pleasing — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-4af424d,3.99,1,deny,manual,,active
how-to-make-pickled-shrimp,How to Make Pickled Shrimp,<p>How to Make Pickled Shrimp — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-676ca68,3.99,1,deny,manual,,active
kdp-draft-—-how-to-build-a-freelance-career,KDP Draft — How to Build a Freelance Career,<p>KDP Draft — How to Build a Freelance Career — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-e1ccdb5,3.99,1,deny,manual,,active
kdp-draft-—-how-to-prepare-gullah-chicken-soup,KDP Draft — How to Prepare Gullah Chicken Soup,<p>KDP Draft — How to Prepare Gullah Chicken Soup — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-a0ba1a8,3.99,1,deny,manual,,active
how-to-overcome-imposter-syndrome,How to Overcome Imposter Syndrome,<p>How to Overcome Imposter Syndrome — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-9b6a904,3.99,1,deny,manual,,active
the-gullah-geechee-guide-to-discipline,The Gullah Geechee Guide to Discipline,<p>The Gullah Geechee Guide to Discipline — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-4c1424d,3.99,1,deny,manual,,active
kdp-draft-—-how-to-cook-gullah-pork-chops,KDP Draft — How to Cook Gullah Pork Chops,<p>KDP Draft — How to Cook Gullah Pork Chops — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-3087a89,3.99,1,deny,manual,,active
how-to-create-a-business-exit-strategy,How to Create a Business Exit Strategy,<p>How to Create a Business Exit Strategy — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-40ce2bf,3.99,1,deny,manual,,active
gullah-geechee-one-pot-meals,Gullah Geechee One-Pot Meals,<p>Gullah Geechee One-Pot Meals — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-cad4c23,3.99,1,deny,manual,,active
how-to-create-a-personal-mission-statement,How to Create a Personal Mission Statement,<p>How to Create a Personal Mission Statement — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-c49ecfa,3.99,1,deny,manual,,active
how-to-master-cast-iron-cooking,How to Master Cast Iron Cooking,<p>How to Master Cast Iron Cooking — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-c5326dc,3.99,1,deny,manual,,active
how-to-develop-daily-discipline,How to Develop Daily Discipline,<p>How to Develop Daily Discipline — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-97f9d9b,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-gullah-soups-and-stews,KDP Draft — How to Make Gullah Soups and Stews,<p>KDP Draft — How to Make Gullah Soups and Stews — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-4edc78c,3.99,1,deny,manual,,active
kdp-draft-—-gullah-geechee-business-planning,KDP Draft — Gullah Geechee Business Planning,<p>KDP Draft — Gullah Geechee Business Planning — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-164a767,3.99,1,deny,manual,,active
kdp-draft-—-how-to-create-a-referral-program,KDP Draft — How to Create a Referral Program,<p>KDP Draft — How to Create a Referral Program — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-0d4e216,3.99,1,deny,manual,,active
kdp-draft-—-how-to-cultivate-daily-gratitude,KDP Draft — How to Cultivate Daily Gratitude,<p>KDP Draft — How to Cultivate Daily Gratitude — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-4dc2263,3.99,1,deny,manual,,active
how-to-launch-an-online-course,How to Launch an Online Course,<p>How to Launch an Online Course — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-70d3959,3.99,1,deny,manual,,active
kdp-draft-—-how-to-practice-self-compassion,KDP Draft — How to Practice Self-Compassion,<p>KDP Draft — How to Practice Self-Compassion — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-2f5da15,3.99,1,deny,manual,,active
how-to-create-a-vision-board-that-works,How to Create a Vision Board That Works,<p>How to Create a Vision Board That Works — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-b23dc39,3.99,1,deny,manual,,active
how-to-develop-emotional-intelligence,How to Develop Emotional Intelligence,<p>How to Develop Emotional Intelligence — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-ba6418c,3.99,1,deny,manual,,active
kdp-draft-—-how-to-manage-your-time-effectively,KDP Draft — How to Manage Your Time Effectively,<p>KDP Draft — How to Manage Your Time Effectively — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-7c848bd,3.99,1,deny,manual,,active
how-to-create-a-sales-funnel,How to Create a Sales Funnel,<p>How to Create a Sales Funnel — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-a8ca083,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-benne-wafers,KDP Draft — How to Make Benne Wafers,<p>KDP Draft — How to Make Benne Wafers — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-696838c,3.99,1,deny,manual,,active
how-to-build-strategic-partnerships,How to Build Strategic Partnerships,<p>How to Build Strategic Partnerships — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-493170e,3.99,1,deny,manual,,active
how-to-stay-motivated-every-day,How to Stay Motivated Every Day,<p>How to Stay Motivated Every Day — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-80d5f78,3.99,1,deny,manual,,active
how-to-develop-a-growth-mindset,How to Develop a Growth Mindset,<p>How to Develop a Growth Mindset — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-8467a96,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-gullah-sauces-and-seasonings,KDP Draft — How to Make Gullah Sauces and Seasonings,<p>KDP Draft — How to Make Gullah Sauces and Seasonings — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-a94ee65,3.99,1,deny,manual,,active
kdp-draft-—-gullah-geechee-one-pot-meals,KDP Draft — Gullah Geechee One-Pot Meals,<p>KDP Draft — Gullah Geechee One-Pot Meals — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-4fcfecf,3.99,1,deny,manual,,active
how-to-create-a-product-launch-plan,How to Create a Product Launch Plan,<p>How to Create a Product Launch Plan — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-63e13b0,3.99,1,deny,manual,,active
how-to-build-connection,How to Build Connection,<p>How to Build Connection — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-478c10b,3.99,1,deny,manual,,active
kdp-draft-—-how-to-bake-buttermilk-cornbread,KDP Draft — How to Bake Buttermilk Cornbread,<p>KDP Draft — How to Bake Buttermilk Cornbread — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-d11ed9a,3.99,1,deny,manual,,active
kdp-draft-—-how-to-build-resilience-in-tough-times,KDP Draft — How to Build Resilience in Tough Times,<p>KDP Draft — How to Build Resilience in Tough Times — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-35a2b48,3.99,1,deny,manual,,active
how-to-cook-gullah-seafood,How to Cook Gullah Seafood,<p>How to Cook Gullah Seafood — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-647efa0,3.99,1,deny,manual,,active
how-to-bake-gullah-desserts,How to Bake Gullah Desserts,<p>How to Bake Gullah Desserts — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-c4cb9f2,3.99,1,deny,manual,,active
how-to-make-gullah-sauces-and-seasonings,How to Make Gullah Sauces and Seasonings,<p>How to Make Gullah Sauces and Seasonings — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-36a18e8,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-southern-cornbread-from-scratch,KDP Draft — How to Make Southern Cornbread from Scratch,<p>KDP Draft — How to Make Southern Cornbread from Scratch — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-bf8290e,3.99,1,deny,manual,,active
gullah-geechee-condiments,Gullah Geechee Condiments,<p>Gullah Geechee Condiments — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-80d4a0c,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-benne-wafers,KDP Draft — How to Make Benne Wafers,<p>KDP Draft — How to Make Benne Wafers — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-27fca9b,3.99,1,deny,manual,,active
how-to-make-benne-wafers,How to Make Benne Wafers,<p>How to Make Benne Wafers — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-e7da89c,3.99,1,deny,manual,,active
how-to-create-a-brand-style-guide,How to Create a Brand Style Guide,<p>How to Create a Brand Style Guide — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-57b061f,3.99,1,deny,manual,,active
how-to-scale-your-small-business,How to Scale Your Small Business,<p>How to Scale Your Small Business — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-3c81a9c,3.99,1,deny,manual,,active
kdp-draft-—-how-to-find-your-purpose,KDP Draft — How to Find Your Purpose,<p>KDP Draft — How to Find Your Purpose — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-90eda93,3.99,1,deny,manual,,active
how-to-build-balance,How to Build Balance,<p>How to Build Balance — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-541d82c,3.99,1,deny,manual,,active
kdp-draft-—-how-to-create-a-product-launch-plan,KDP Draft — How to Create a Product Launch Plan,<p>KDP Draft — How to Create a Product Launch Plan — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-1c2cd71,3.99,1,deny,manual,,active
kdp-draft-—-how-to-master-business-storytelling,KDP Draft — How to Master Business Storytelling,<p>KDP Draft — How to Master Business Storytelling — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-3bcde09,3.99,1,deny,manual,,active
how-to-cultivate-patience,How to Cultivate Patience,<p>How to Cultivate Patience — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-bbe9954,3.99,1,deny,manual,,active
how-to-find-your-purpose,How to Find Your Purpose,<p>How to Find Your Purpose — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-310cb04,3.99,1,deny,manual,,active
